Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_012051.3	0.0472750609507	0.040126383714099996	0.015687279379200003	0.035490365579199996	0.0206172504727	0.006635764685420001	0.024567794206699998	0.006635764685420001	0.0472750609507	0.000559516231577	0.114289096315	0.058868553263699996	0.0366002285524	0.009791868188840001	0.0394209609387	0.0162074820067	0.114289096315	0.114289096315	0.00347767811752
NP_015366.1	0.0024095039295500002	0.0107582067603	0.0160230472141	0.016010908607900002	0.035786938932199995	0.038714959355300005	0.012055589589400001	0.038714959355300005	0.0024095039295500002	0.0013404411099799999	0.17780498938900002	0.0733183260433	0.017915055325499998	0.010648444781799998	0.024645714784300003	0.011151910901	0.17780498938900002	0.17780498938900002	0.0268635257797
NP_011066.3	0.0138756587505	NA	NA	0.005578758599479999	NA	0.0501196756138	0.0122869471354	0.0501196756138	0.0138756587505	NA	NA	NA	NA	0.00275835549611	0.0232039604274	0.0327984907415	NA	NA	0.0506909810459
NP_011330.1	0.0415079063069	NA	NA	NA	NA	0.011654021805399999	0.030592811748000003	0.011654021805399999	0.0415079063069	NA	NA	NA	NA	0.0210213407956	NA	0.0924830668784	NA	NA	0.0243325004576
NP_009761.4	0.019916751067400002	0.0192095239618	0.0158171923555	0.0212713803553	0.0011763191153499998	0.00402635848915	0.039594278759800004	0.00402635848915	0.019916751067400002	0.00251971856985	0.050101176282599996	0.0825096231805	0.029587265918900003	0.0255899945102	0.150745888237	0.012003041821700002	0.050101176282599996	0.050101176282599996	0.0397243313551
NP_014404.3	0.0206888814985	0.0260097216963	0.0178771169748	0.0946059860971	0.022811259977599998	0.121691693755	0.000268520481907	0.121691693755	0.0206888814985	0.007776006528609999	0.0342688298324	0.0634827915986	0.011031724270799998	0.0123231664842	0.0590744892421	0.0204330720367	0.0342688298324	0.0342688298324	0.00239346952042
NP_012627.1	0.0297103700611	NA	NA	NA	NA	0.157637435015	0.0292020295357	0.157637435015	0.0297103700611	NA	NA	NA	NA	0.245509650583	NA	0.08982281078839999	NA	NA	0.0558131720805
NP_010416.1	0.025117999325200004	NA	NA	NA	NA	0.029869325988500003	0.029959529490099997	0.029869325988500003	0.025117999325200004	NA	NA	NA	NA	0.00659616654474	NA	0.004705257803930001	NA	NA	0.0315898543955
NP_012237.1	0.046988363351800004	NA	NA	0.0105742779382	NA	0.041667030401800004	0.062108529003	0.041667030401800004	0.046988363351800004	NA	NA	NA	NA	0.0240110654561	0.0321382361623	0.040679414953199995	NA	NA	0.0551331213938
NP_015160.1	0.193742858631	NA	NA	0.032160745259099996	NA	0.106831786334	0.00331395360294	0.106831786334	0.193742858631	NA	NA	NA	NA	0.041683450672199994	0.0414598172344	0.130888296253	NA	NA	0.0521123453314
NP_010650.1	0.00817630689981	NA	NA	0.00753631811491	NA	0.0003851770486030001	0.042284465805400004	0.0003851770486030001	0.00817630689981	NA	NA	NA	NA	0.0394152820783	0.0627583067781	0.014765074317299998	NA	NA	0.0185719344115
NP_015293.1	0.0307690757279	NA	NA	0.0543683480118	NA	0.018868813845799998	0.00292971136699	0.018868813845799998	0.0307690757279	NA	NA	NA	NA	0.00212459533338	0.0339670685097	0.0418984731727	NA	NA	0.0463718060425
NP_009762.2	0.0255193072363	NA	NA	0.022747654671400004	NA	0.0385763808328	0.00105803337483	0.0385763808328	0.0255193072363	NA	NA	NA	NA	0.0147417385341	0.0396314772772	0.0566049163245	NA	NA	0.126048565052
NP_009449.1	0.0164466035406	NA	NA	0.005180716687130001	NA	0.0250206643567	0.021940346594599997	0.0250206643567	0.0164466035406	NA	NA	NA	NA	0.0267299403282	0.0344094248955	0.0234700642942	NA	NA	0.0509785650325
NP_010871.3	0.019625303058	NA	NA	0.00614837345287	NA	0.00226952296406	0.014725736904	0.00226952296406	0.019625303058	NA	NA	NA	NA	0.013426111595299998	0.0181594223736	0.0317046649269	NA	NA	0.045294442103
NP_012248.1	NA	NA	NA	0.0186987403219	NA	0.0398801720084	0.0111267625462	0.0398801720084	NA	NA	NA	NA	NA	0.0073084914986700006	0.06613863127830001	0.0232741092082	NA	NA	0.0607342068389
NP_013913.1	0.0334299193566	NA	0.005303941839779999	0.0076422011603	NA	0.0190510563445	0.0802690899483	0.0190510563445	0.0334299193566	NA	NA	0.0366434584719	NA	0.037943512267	0.0436360604937	0.0204246419294	NA	NA	0.0495723683199
NP_012426.1	0.011040639535399998	0.0058182902751400005	0.025325802689099997	0.0311104244429	0.00975538437803	0.0287102979966	0.0185816707232	0.0287102979966	0.011040639535399998	0.0077786891320900005	0.12375958914799999	0.0732661451646	0.0231040672303	0.0297777074211	0.0047066031991000006	0.0309760512296	0.12375958914799999	0.12375958914799999	0.00881738819412
NP_009699.2	0.023628100140900003	0.025322509128900002	0.0161443036736	0.0215254456905	0.0206746411195	0.0200522974188	0.019124132960099998	0.0200522974188	0.023628100140900003	0.0280369027202	0.07152560826439999	0.0398204478899	0.0352970989819	0.0654303314497	0.0180569717474	0.026369599124099998	0.07152560826439999	0.07152560826439999	0.0474732747895
NP_014248.3	0.0236365745017	NA	NA	0.00876558544437	0.0187171707964	0.0012931787476400001	0.0175164349702	0.0012931787476400001	0.0236365745017	0.00543293356999	0.12781640384	0.194403678846	0.0202074005996	0.0372734585605	0.0469301747543	0.018728006802700002	0.12781640384	0.12781640384	0.0432085102147
NP_012245.1	0.038655908004400004	0.019076937249	NA	0.0277764043546	0.025608315391700002	0.0577659408911	0.00194333445235	0.0577659408911	0.038655908004400004	0.014033043613400001	0.07044262747169999	0.103576444217	0.028855013332700002	0.0360325225495	0.0226714553119	0.00762100999681	0.07044262747169999	0.07044262747169999	0.0154255334855
NP_011590.1	0.11770091386399999	0.0144546239357	NA	0.021430484185700004	0.032453905373200004	0.0231857641568	0.030365857312699997	0.0231857641568	0.11770091386399999	0.00431013760792	0.105276548597	0.0453489607079	0.009414679381499999	0.014906742522100001	0.008551946846149999	0.044215944115	0.105276548597	0.105276548597	0.0648138733324
NP_009752.3	0.023287075612900002	0.0132251325401	NA	0.0060527882420100005	0.055043275353699996	0.000213505673837	0.0015869816745899999	0.000213505673837	0.023287075612900002	0.00166661909342	0.057804181360400005	0.128764016842	0.0233366274408	0.015844065879799998	0.0213723839965	0.0317998382399	0.057804181360400005	0.057804181360400005	0.0181005329008
NP_012819.1	0.023248620427000002	0.00296974852961	NA	0.009681658285190001	0.0262057365827	0.0180425522035	0.00682512456857	0.0180425522035	0.023248620427000002	0.00348219399075	0.032143571072299995	NA	0.0068997363460900005	0.014865670657600001	0.0223751973448	0.0186117194278	0.032143571072299995	0.032143571072299995	0.043355897314
NP_013645.1	0.110203228687	NA	NA	NA	NA	0.0411742268829	0.022940212326000003	0.0411742268829	0.110203228687	NA	NA	NA	NA	0.0629941094672	NA	0.18495318579999998	NA	NA	0.0850399085436
NP_015247.1	0.0154278177642	0.006712255979049999	0.00832673009842	0.010589714808399998	0.033628045238799996	0.035998509105099996	0.0201732579181	0.035998509105099996	0.0154278177642	0.00406440284965	0.0476751692593	0.03900244054680001	0.00354096433778	0.024872447195900003	0.0409760596847	0.013614342745	0.0476751692593	0.0476751692593	0.0633995519054
NP_010745.3	0.0154028554952	0.00815196373004	0.0141331030666	0.00872072581219	0.0575213441441	0.0106994061916	0.011546286452799998	0.0106994061916	0.0154028554952	0.00310058148361	0.157189689416	0.15376301755000002	0.0135518679596	0.0292271649211	0.0263787256044	0.06577546905869999	0.157189689416	0.157189689416	0.01224587453
NP_010740.3	0.028627848514	0.012687847509700001	0.034671779767400004	0.012317451840999999	0.0104841377164	0.019749704107500002	0.0237647644149	0.019749704107500002	0.028627848514	0.00180394207662	0.0678001962688	0.031739549347399997	0.0318582764231	0.0156613972551	0.024201177510700004	0.0161162244493	0.0678001962688	0.0678001962688	0.0117590798426
NP_010459.1	0.0367104177273	0.0107584540296	0.0069159456094	0.0182318835472	0.00194714122229	0.0212047464262	0.00940156408658	0.0212047464262	0.0367104177273	0.0017030790545299998	0.159750547978	NA	0.028767048276900003	0.007842831315350001	0.03477944787119999	0.0031001506230700004	0.159750547978	0.159750547978	0.0454433168936
NP_014181.1	0.030831816723099998	0.0321936760215	0.00730270084982	0.006496391726189999	0.034374321862800004	0.0142561453084	0.0254317441535	0.0142561453084	0.030831816723099998	0.011902968775	0.0645855313375	0.0196988098777	0.048274241523699996	0.0162067199824	0.00590151629335	0.0190931814526	0.0645855313375	0.0645855313375	0.000944604052867
NP_014444.1	0.0360089199617	0.0642394451561	0.010513006505700001	0.0192756305327	0.0169796685812	0.0390732010193	0.0146478940405	0.0390732010193	0.0360089199617	0.0058591425477899995	0.153349183966	0.0157225486494	0.020357565419999998	0.070016000104	0.0242450988325	0.061837764011399995	0.153349183966	0.153349183966	0.0295033860497
NP_012673.3	0.0163116458768	0.028269489487	0.0147733054375	0.00389054725345	0.028603553884000002	0.018487996184400002	0.0204463760624	0.018487996184400002	0.0163116458768	0.00469948195909	0.00309023350494	0.029840584526299996	0.0452722511307	0.0183764202726	0.0325024090079	0.00603378034454	0.00309023350494	0.00309023350494	0.0199012774522
NP_012273.1	0.0160891565769	0.00985801986961	0.017157729047	0.0322173654523	0.019914406626	0.0231471161985	0.00787081157445	0.0231471161985	0.0160891565769	0.00935382830664	0.109410911913	0.0388455425522	0.0268927668249	0.035083065536800004	0.0560444423441	0.0176199554282	0.109410911913	0.109410911913	0.00604176232712
NP_012505.1	0.00903076202958	0.001688775439	0.0256895194986	0.007286305790060001	0.0177468029158	0.026727471850400003	0.0468889134698	0.026727471850400003	0.00903076202958	0.009714102800479999	0.010044236287799999	0.14286181439999998	0.00685958262206	0.0271499913025	0.025233542677599998	0.0130130861693	0.010044236287799999	0.010044236287799999	0.0351786836016
NP_014678.1	0.022535613878599998	0.00873880825205	0.00575024268988	0.00414704333064	0.022287208842099997	0.00673953696259	0.014865744863200001	0.00673953696259	0.022535613878599998	0.0022457183759299996	0.0342427384894	0.0913352778554	0.020304551600799997	0.0184437876747	0.0121658083513	0.0320164104962	0.0342427384894	0.0342427384894	0.0122990908465
NP_011668.3	0.038653800137999995	0.0158956118086	NA	0.020461237885599996	0.00970224476886	0.0316018558886	0.056849340225900005	0.0316018558886	0.038653800137999995	0.00565102230546	0.0369283815101	NA	0.022151500893900004	0.021075683244699998	0.0129561897225	0.032990360477299994	0.0369283815101	0.0369283815101	0.0458910015802
NP_011731.3	0.023674208790199998	0.0241504410066	NA	0.017762198078599998	0.035351703328	0.007557650313620001	0.09987794572410001	0.007557650313620001	0.023674208790199998	0.009283119973920001	0.0680433820205	0.0229662504919	0.024213192733400002	0.0044384262955200005	0.0253727048244	0.0934079424293	0.0680433820205	0.0680433820205	0.0594030799793
NP_010078.1	0.020070943468900003	NA	NA	NA	NA	0.0177777519447	0.0028434080662399996	0.0177777519447	0.020070943468900003	NA	NA	NA	NA	0.053455564814999995	NA	0.022146185556000002	NA	NA	0.00587682286002
NP_010764.1	0.021484923750999998	0.015188198722899999	NA	0.0238360724434	0.0194929612778	0.027841850109900004	0.034884389422499995	0.027841850109900004	0.021484923750999998	0.0007771301162539999	0.158206123821	NA	0.0219550881917	0.0110386289255	0.020462816376900003	0.051290067378	0.158206123821	0.158206123821	0.0152212363153
NP_012373.2	0.021254456181299997	NA	NA	NA	NA	0.0412344387921	0.0107399373477	0.0412344387921	0.021254456181299997	NA	NA	NA	NA	0.021806084732599998	NA	0.0223136459876	NA	NA	0.0325442516235
NP_014350.1	0.009813792497780001	0.017019885586	0.00683936477722	0.035620499446699996	0.00443073123936	0.013679243886599999	0.0589996133076	0.013679243886599999	0.009813792497780001	0.00260479172485	0.0026523791146700003	0.07047280092199999	0.0148264003189	0.007333346824329999	0.0142582588102	0.0441062521725	0.0026523791146700003	0.0026523791146700003	0.0241078572816
NP_014292.3	0.0151388622768	0.00740360489205	0.00424665298235	0.00974455016868	0.023287021779299998	0.006610816939410001	0.0220886897336	0.006610816939410001	0.0151388622768	0.0173809901457	0.06603060347260001	0.0726366231338	0.018705588764099997	0.00410773847028	0.00777904342777	0.025854847757	0.06603060347260001	0.06603060347260001	0.00340907273751
NP_011356.1	0.0360829592058	0.0035618993028200003	0.0236665131567	0.0156705599536	0.0168058551441	0.008975578583200002	0.0690230779452	0.008975578583200002	0.0360829592058	NA	NA	0.0430390198898	0.0695946674685	NA	0.0413514990664	0.012291931835399998	NA	NA	0.0181512085191
NP_012014.1	0.042319650543400006	0.00411472220073	0.020660214143700003	0.027425581822	0.012221179590700001	0.00467782013366	0.00037667819140900006	0.00467782013366	0.042319650543400006	0.0137343203715	0.0386152864385	0.0659166710529	0.039498483151	0.031166423319399998	0.019784461876	0.0143500289922	0.0386152864385	0.0386152864385	0.00387459742899
NP_009759.3	0.0311612514703	0.0223377559268	0.0165998315183	0.0228650974915	0.023044989706200003	0.0379868284955	0.0149388518328	0.0379868284955	0.0311612514703	0.00692723172597	0.0819482380899	0.201756602984	0.00199898870948	0.016622529219899998	0.017652651201500003	0.022531131963599998	0.0819482380899	0.0819482380899	0.041515092907
NP_015152.1	0.0402701383781	0.023725963025199998	NA	0.00894190763663	0.029514908365299998	0.0398148875493	0.0367082816821	0.0398148875493	0.0402701383781	0.00526268367203	0.0466509679881	NA	0.0235522213905	0.047563983862300006	0.0191845602456	0.0354195686149	0.0466509679881	0.0466509679881	0.00255705865735
NP_009717.1	0.0313742242953	0.0113138347926	0.00727338673019	0.0228909972772	0.07892505852139999	0.028767624168099998	0.023303627116900004	0.028767624168099998	0.0313742242953	0.00305717655614	0.138463436429	0.006292563058430001	0.0323812770515	0.014626563002799998	0.034854673506300005	0.0255366699759	0.138463436429	0.138463436429	0.0210679581891
NP_013169.1	0.05192341754509999	NA	NA	0.010896361381099999	NA	0.066345899064	0.110195826251	0.066345899064	0.05192341754509999	NA	NA	NA	NA	0.0481254735501	0.047842229427699993	0.032919776821900004	NA	NA	0.0126376121179
NP_011707.1	0.0307047182965	NA	NA	NA	NA	0.0247089030358	0.002714360083	0.0247089030358	0.0307047182965	NA	NA	NA	NA	0.0374850355455	NA	0.0192811769859	NA	NA	0.00971703800181
NP_009794.3	0.0167548370683	0.0161572123803	NA	NA	0.12720629642	0.025986417873400003	0.0106758180608	0.025986417873400003	0.0167548370683	0.018658916345299998	0.0986180667008	0.0553482820615	0.0206081537548	0.021956281217400002	0.0153648463028	0.018457187015	0.0986180667008	0.0986180667008	0.0208640396577
NP_012357.2	0.0216365923259	0.00544100745341	0.015279027766799999	0.00976277224459	0.00269762018072	0.011480676728299999	0.023322666831	0.011480676728299999	0.0216365923259	0.0034125797678000004	0.0485357832535	NA	0.015364335779	0.013244358798499998	0.0387998525636	0.0145139411325	0.0485357832535	0.0485357832535	0.00100167704399
NP_009835.3	0.011720931918	0.00622334700413	0.0326903064201	0.0421410226731	0.029397857700999997	0.00154415411379	0.010654638404700002	0.00154415411379	0.011720931918	0.0032777413376399995	0.0420416289612	NA	0.0213310065742	0.020153491956599996	0.0601571583751	0.010783624820299998	0.0420416289612	0.0420416289612	0.0107496719677
NP_010850.1	0.00934272918112	0.0428310110931	0.015859998777100003	0.025878708307599998	0.0093180007796	0.0188457042746	0.00807181908378	0.0188457042746	0.00934272918112	0.00866740862379	0.0652003390182	NA	0.0345176560519	NA	0.0121142049519	0.0585507653615	0.0652003390182	0.0652003390182	0.00578250415355
NP_009635.1	0.0406989815488	0.014766005393299999	0.0184367114185	0.018341403857499997	0.00310548218959	0.012190516521100002	0.07304469722839999	0.012190516521100002	0.0406989815488	0.00233785053421	0.15024861258	0.0247627237629	0.00826211109254	0.01117493303	0.0024596253911100003	0.017963106492400002	0.15024861258	0.15024861258	0.0276587173005
NP_009937.2	0.0188490923655	0.00629008369968	0.027014374523499998	0.00847080620994	0.00331885122507	0.0778065568935	0.0241694915575	0.0778065568935	0.0188490923655	0.00338822217335	0.029613680751999997	NA	0.0036998806456899997	0.00845236652476	0.0161837868443	0.0648436111598	0.029613680751999997	0.029613680751999997	0.0505258733294
NP_011390.2	0.0402139404904	0.00605610695229	0.00756020600202	0.0795543583098	0.0391566074207	0.0280692242453	0.0027203335569200003	0.0280692242453	0.0402139404904	0.00551265906242	0.029118290622400005	0.144943250241	0.016037740826799998	0.0150073543624	0.00945446089891	0.0590439428749	0.029118290622400005	0.029118290622400005	0.0353185259667
NP_012569.1	0.0357008415889	0.00378974818734	NA	0.015635607859499998	0.0017819874951400002	0.027499903136100002	0.0706328080396	0.027499903136100002	0.0357008415889	0.0054555677761600006	0.0525951124641	0.08972442004259999	0.014540555522200002	0.027819661137799996	0.0134093513732	0.0231206123194	0.0525951124641	0.0525951124641	0.0246402643534
NP_014914.1	0.0254222386901	0.00103661870495	0.029694827274000003	0.0230201390023	0.0446980066725	0.013191663009899999	0.011007325355799999	0.013191663009899999	0.0254222386901	0.00407607053474	0.0162576568984	0.06360302214250001	0.015945939986700002	0.0347037462854	0.00115180581541	0.061474773314399996	0.0162576568984	0.0162576568984	0.0310816486763
NP_015502.1	0.026280870100500002	0.0182061181968	0.010239974123200001	0.0141986483645	0.0049186624873599994	0.0262615959548	0.0324684660117	0.0262615959548	0.026280870100500002	0.0193915716647	0.00030621991684900003	0.06695847652669999	0.00974861524953	0.029138699966000003	0.00563995903997	0.0292682923759	0.00030621991684900003	0.00030621991684900003	0.0269671529707
NP_013631.1	0.0170376146785	0.07015179529469999	0.0195436740801	0.0885245980696	0.013760189703799998	0.00653614837055	0.031763083726699996	0.00653614837055	0.0170376146785	0.00843452675809	0.057981880592	0.0423253455681	0.041006194043900004	0.040942184553699995	0.022787714276799997	0.030771016981900004	0.057981880592	0.057981880592	0.0274013532751
NP_011801.1	0.0142844199952	0.0176219236791	0.00928985247808	0.0071465506789800005	0.0100134119152	0.0105124445566	0.0694631826773	0.0105124445566	0.0142844199952	0.00439977766726	0.15451274047900002	0.0194918093615	0.00556430704408	0.015835142933	0.0006910220589470001	0.024998147445900003	0.15451274047900002	0.15451274047900002	0.0108414525614
NP_012547.2	0.0100357495998	0.0398579989558	0.013325925239	0.0080038268813	0.024895979535099998	0.0336094082327	0.0177242520314	0.0336094082327	0.0100357495998	0.00419791400773	0.003504131066	0.0726756348911	0.0167189707499	0.017855128982099996	0.0379826311369	0.055049114097100005	0.003504131066	0.003504131066	0.00434488287866
NP_010756.3	0.0391450000581	0.0545676676741	0.0172453511827	0.0117555391558	0.012022139772299998	0.0027824210308500003	0.0029633856141100005	0.0027824210308500003	0.0391450000581	0.00787177138456	0.0994212427849	0.032196329758	0.021473205680400002	0.0334886601105	0.046741680190900005	0.0227174155774	0.0994212427849	0.0994212427849	0.0297233841806
